"booti","stat","value"
"110","mub",1.01887325805413
"110","sigb",5.80365665759114
"110","pubpar1",NA
"110","pubpar2",0.665664670763538
"110","loglike",-1.81324312139774
"111","pif",0.362646266398802
"111","pia",0.166433802885401
"111","mua",0.511644563869502
"111","siga",5.71933145230684
"111","mub",1.1660480598329
"111","sigb",2.29156601201583
"111","pubpar1",NA
"111","pubpar2",0.666666666666667
"111","loglike",-1.81328816279381
"112","pif",0.645959252705029
"112","pia",0.952378133212045
"112","mua",1.5461642627585
"112","siga",2.64632076019362
"112","mub",7.5858373519109
"112","sigb",3.2835044251541
"112","pubpar1",NA
"112","pubpar2",0.412708687437261
"112","loglike",-1.76083464122278
"113","pif",0.392138870093265
"113","pia",0.146242064800142
"113","mua",0.5
"113","siga",6.09405713294677
"113","mub",1
"113","sigb",2.42140713040113
"113","pubpar1",NA
"113","pubpar2",0.666666666666667
"113","loglike",-1.81326242247679
"114","pif",0.001
"114","pia",0.125512480174302
"114","mua",4
"114","siga",4.78804310157765
"114","mub",1
"114","sigb",2.252152261189
"114","pubpar1",NA
"114","pubpar2",0.666666666666667
"114","loglike",-1.81425775524043
"115","pif",0.0375755540729213
"115","pia",0.835436901694769
"115","mua",0.785228108091004
"115","siga",2.14221976299031
"115","mub",1.29967234138029
"115","sigb",5.61325917724419
"115","pubpar1",NA
"115","pubpar2",0.656736126867063
"115","loglike",-1.78444510091264
"116","pif",0.001
"116","pia",0.940755890023289
"116","mua",0.606324742223511
"116","siga",2.36216134032474
"116","mub",7.48438426422733
"116","sigb",2.98797449019583
"116","pubpar1",NA
"116","pubpar2",0.666666666666667
"116","loglike",-1.77894759066627
"117","pif",0.345497150244853
"117","pia",0.909657386365975
"117","mua",1.13794675994763
"117","siga",2.4380892858847
"117","mub",5.75794874831315
"117","sigb",4.31860709342863
"117","pubpar1",NA
"117","pubpar2",0.666666666666667
"117","loglike",-1.81273925498955
"118","pif",0.377123604702622
"118","pia",0.83262834810239
"118","mua",0.5
"118","siga",2.50717519651773
"118","mub",1
"118","sigb",5.68532536271874
"118","pubpar1",NA
"118","pubpar2",0.666666666666667
"118","loglike",-1.81319328983086
"119","pif",0.001
"119","pia",0.226205765508018
"119","mua",0.869898301852466
"119","siga",5.63853895055046
"119","mub",1
"119","sigb",2.13361595599754
"119","pubpar1",NA
"119","pubpar2",0.646218230258695
"119","loglike",-1.78739112206116
"120","pif",0.311740854246553
"120","pia",0.852845859577994
"120","mua",0.875967137608936
"120","siga",2.39319633168591
"120","mub",3.21746141175258
"120","sigb",5.14579721365716
"120","pubpar1",NA
"120","pubpar2",0.666666666666667
"120","loglike",-1.81299257879583
"121","pif",0.348304254265699
"121","pia",0.832421570302196
"121","mua",0.5
"121","siga",2.49775168551867
"121","mub",1.00970901089143
"121","sigb",5.80088999565063
"121","pubpar1",NA
"121","pubpar2",0.666666666666667
"121","loglike",-1.81319260326486
"122","pif",0.384660518151386
"122","pia",0.16367026959416
"122","mua",0.5
"122","siga",5.74418865285608
"122","mub",1
"122","sigb",2.38185007428302
"122","pubpar1",NA
"122","pubpar2",0.666666666666667
"122","loglike",-1.81324930760228
"123","pif",0.331667789072268
"123","pia",0.847933881776665
"123","mua",0.5
"123","siga",2.54089415982193
"123","mub",1.1933223815096
"123","sigb",5.79668377372841
"123","pubpar1",NA
"123","pubpar2",0.666666666666667
"123","loglike",-1.81312541978127
"124","pif",0.50504675849008
"124","pia",0.165102663205377
"124","mua",0.564449317042577
"124","siga",5.87496588283672
"124","mub",1.52687767014234
"124","sigb",2.23464203005611
"124","pubpar1",NA
"124","pubpar2",0.666666666666667
"124","loglike",-1.813793779612
"125","pif",0.363093669719458
"125","pia",0.156825274873681
"125","mua",3.14157428498576
"125","siga",5.12824120657301
"125","mub",1
"125","sigb",2.37176860004367
"125","pubpar1",NA
"125","pubpar2",0.662751262603831
"125","loglike",-1.81313125008372
"126","pif",0.516105513629324
"126","pia",0.951351054535094
"126","mua",0.5
"126","siga",3.3710780686285
"126","mub",5.42281145114613
"126","sigb",5.62794846920689
"126","pubpar1",NA
"126","pubpar2",0.552264392060481
"126","loglike",-1.80161606013916
"127","pif",0.312925870475953
"127","pia",0.748042439745532
"127","mua",1.77747013309249
"127","siga",1.83968715392474
"127","mub",1
"127","sigb",5.7637683807396
"127","pubpar1",NA
"127","pubpar2",0.666666666666667
"127","loglike",-1.79115980852473
"128","pif",0.39223828915004
"128","pia",0.967285273004593
"128","mua",0.5
"128","siga",2.86321536805984
"128","mub",10
"128","sigb",2.86572226193579
"128","pubpar1",NA
"128","pubpar2",0.666666666666667
"128","loglike",-1.81195056789106
"129","pif",0.472744026290626
"129","pia",0.844113030929897
"129","mua",1.25598502228825
"129","siga",2.39119658641398
"129","mub",3.25995317203637
"129","sigb",5.18597680767155
"129","pubpar1",NA
"129","pubpar2",0.655628743214276
"129","loglike",-1.81367487875059
"130","pif",0.376611745828512
"130","pia",0.169098770577681
"130","mua",0.5
"130","siga",5.68176874279209
"130","mub",1
"130","sigb",2.35744793572743
"130","pubpar1",NA
"130","pubpar2",0.666666666666667
"130","loglike",-1.81328901915739
"131","pif",0.370583272680173
"131","pia",0.121904951449525
"131","mua",4
"131","siga",5.01672680238773
"131","mub",1
"131","sigb",2.46460717139865
"131","pubpar1",NA
"131","pubpar2",0.666666666666667
"131","loglike",-1.81284891714392
"132","pif",0.389955266184204
"132","pia",0.935665869687689
"132","mua",0.5
"132","siga",2.690780708069
"132","mub",7.1291807650989
"132","sigb",4.03426251640039
"132","pubpar1",NA
"132","pubpar2",0.666666666666667
"132","loglike",-1.81233943530047
"133","pif",0.387395490672704
"133","pia",0.854813959684006
"133","mua",1.07884473155993
"133","siga",2.38497962294281
"133","mub",2.87155027730339
"133","sigb",5.34313540686274
"133","pubpar1",NA
"133","pubpar2",0.666666666666667
"133","loglike",-1.81301865515418
"134","pif",0.387786825064113
"134","pia",0.119315818214489
"134","mua",4
"134","siga",5.11894273192463
"134","mub",1
"134","sigb",2.4576107970817
"134","pubpar1",NA
"134","pubpar2",0.666666666666667
"134","loglike",-1.81286607095228
"135","pif",0.0719444519538204
"135","pia",0.818128404217191
"135","mua",0.776158428068193
"135","siga",2.43778149594077
"135","mub",1.29355240298343
"135","sigb",5.69197173485982
"135","pubpar1",NA
"135","pubpar2",0.645929586225588
"135","loglike",-1.7888710677752
"136","pif",0.13601405259808
"136","pia",0.881050821228119
"136","mua",0.808355457326217
"136","siga",2.36153387090452
"136","mub",4.29680561944913
"136","sigb",4.82888136029727
"136","pubpar1",NA
"136","pubpar2",0.666666666666667
"136","loglike",-1.78767150799798
"137","pif",0.140942431137327
"137","pia",0.882491991125596
"137","mua",0.5
"137","siga",2.46880972235801
"137","mub",1
"137","sigb",6.06496873061336
"137","pubpar1",NA
"137","pubpar2",0.666666666666667
"137","loglike",-1.78981729601404
"138","pif",0.629783208564382
"138","pia",0.808671121116428
"138","mua",2.52221600688976
"138","siga",1.68916197742831
"138","mub",3.79293035550722
"138","sigb",3.10885583796979
"138","pubpar1",NA
"138","pubpar2",0.59822771446255
"138","loglike",-1.80953614205942
"139","pif",0.370482960726154
"139","pia",0.0990116869931394
"139","mua",0.721710117459852
"139","siga",7.5124586614817
"139","mub",2.07964605489255
"139","sigb",2.24425561781541
"139","pubpar1",NA
"139","pubpar2",0.653054044208599
"139","loglike",-1.80631171810154
"140","pif",0.410069254498045
"140","pia",0.853968797454484
"140","mua",0.5
"140","siga",2.59192545948653
"140","mub",3.06294426689721
"140","sigb",5.36515236619341
"140","pubpar1",NA
"140","pubpar2",0.666666666666667
"140","loglike",-1.8130740399308
"141","pif",0.283252582344975
"141","pia",0.856683929138063
"141","mua",0.5
"141","siga",2.54042253441899
"141","mub",1.12638071378271
"141","sigb",5.78940924342197
"141","pubpar1",NA
"141","pubpar2",0.666666666666667
"141","loglike",-1.81339986785273
"142","pif",0.322310694900127
"142","pia",0.834168516142641
"142","mua",0.84173144915786
"142","siga",2.42394937414742
"142","mub",1.10813133108226
"142","sigb",5.63790179234771
"142","pubpar1",NA
"142","pubpar2",0.664903950183415
"142","loglike",-1.81328873881243
"143","pif",0.294144230593528
"143","pia",0.116800234872858
"143","mua",4
"143","siga",5.53595911539247
"143","mub",1
"143","sigb",2.45223547475249
"143","pubpar1",NA
"143","pubpar2",0.666666666666667
"143","loglike",-1.81378528880859
"144","pif",0.592968090983015
"144","pia",0.574325813085746
"144","mua",2.5023789155767
"144","siga",1.1589598739547
"144","mub",1
"144","sigb",5.34659129256341
"144","pubpar1",NA
"144","pubpar2",0.650697279544246
"144","loglike",-1.7915776684361
"145","pif",0.144713440548787
"145","pia",0.170535738630685
"145","mua",2.40998836711011
"145","siga",5.38700573769769
"145","mub",1.08373883866279
"145","sigb",2.17908209234881
"145","pubpar1",NA
"145","pubpar2",0.653755501197772
"145","loglike",-1.78518076070342
"146","pif",0.451682281226076
"146","pia",0.116832102500329
"146","mua",4
"146","siga",5.27886755102962
"146","mub",1.37023480051203
"146","sigb",2.43622279509014
"146","pubpar1",NA
"146","pubpar2",0.666666666666667
"146","loglike",-1.81344864481884
"147","pif",0.493746073110415
"147","pia",0.887885323807398
"147","mua",1.27754225080008
"147","siga",2.43459010873081
"147","mub",4.63608130334861
"147","sigb",4.82343923246296
"147","pubpar1",NA
"147","pubpar2",0.659140396710702
"147","loglike",-1.81320625684894
"148","pif",0.339588138658921
"148","pia",0.844942028145474
"148","mua",0.59526112513945
"148","siga",2.47916035280152
"148","mub",1
"148","sigb",5.83626467656648
"148","pubpar1",NA
"148","pubpar2",0.666666666666667
"148","loglike",-1.81312250974722
"149","pif",0.328726203798982
"149","pia",0.950597815278521
"149","mua",0.817886675130608
"149","siga",2.63005974118972
"149","mub",8.03782144976079
"149","sigb",3.49786945866089
"149","pubpar1",NA
"149","pubpar2",0.666666666666667
"149","loglike",-1.81245842026787
"150","pif",0.391343542857294
"150","pia",0.84808265000937
"150","mua",0.967888936412912
"150","siga",2.42715936714658
"150","mub",2.35095627012637
"150","sigb",5.68580534003627
"150","pubpar1",NA
"150","pubpar2",0.656160685221751
"150","loglike",-1.81352285487665
"151","pif",0.001
"151","pia",0.987802405752464
"151","mua",1.48283401804966
"151","siga",2.2697690796311
"151","mub",10
"151","sigb",4.29679962736916
"151","pubpar1",NA
"151","pubpar2",0.666666666666667
"151","loglike",-1.80649712553057
"152","pif",0.383174451486227
"152","pia",0.150743031484074
"152","mua",0.551197365987989
"152","siga",6.1816186443427
"152","mub",1.05247937786096
"152","sigb",2.36360034971987
"152","pubpar1",NA
"152","pubpar2",0.666666666666667
"152","loglike",-1.81347715715603
"153","pif",0.234888803636409
"153","pia",0.88551035143724
"153","mua",1.0289042357385
"153","siga",2.37338372535693
"153","mub",1
"153","sigb",6.60697075386192
"153","pubpar1",NA
"153","pubpar2",0.666666666666667
"153","loglike",-1.81447479354515
"154","pif",0.0557225328139772
"154","pia",0.910294329318349
"154","mua",0.5
"154","siga",2.65403868820945
"154","mub",5.64393205420388
"154","sigb",4.3409242486949
"154","pubpar1",NA
"154","pubpar2",0.666666666666667
"154","loglike",-1.79187737812529
"155","pif",0.443747510322031
"155","pia",0.965835281663803
"155","mua",0.5
"155","siga",2.85643810843224
"155","mub",10
"155","sigb",2.86089639957582
"155","pubpar1",NA
"155","pubpar2",0.666666666666667
"155","loglike",-1.81189101090779
"156","pif",0.244327549971517
"156","pia",0.949976029290232
"156","mua",0.509445073770295
"156","siga",2.75055325484377
"156","mub",6.64358349484652
"156","sigb",5.53166636750321
"156","pubpar1",NA
"156","pubpar2",0.666666666666667
"156","loglike",-1.79940794668926
"157","pif",0.296380443202195
"157","pia",0.971694852293464
"157","mua",1.45428959596036
"157","siga",2.37196345082152
"157","mub",9.93336455964124
"157","sigb",2.89520491196112
"157","pubpar1",NA
"157","pubpar2",0.608075304528052
"157","loglike",-1.78040797019287
"158","pif",0.001
"158","pia",0.0825191104439409
"158","mua",0.575433495439163
"158","siga",10
"158","mub",1
"158","sigb",2.3661056479185
"158","pubpar1",NA
"158","pubpar2",0.666666666666667
"158","loglike",-1.79892434876009
"159","pif",0.369097092804334
"159","pia",0.840416600194962
"159","mua",0.789802319915019
"159","siga",2.4417228654646
"159","mub",1.0730022416204
"159","sigb",5.80306623730009
"159","pubpar1",NA
"159","pubpar2",0.658400328768539
"159","loglike",-1.81338058184459
"160","pif",0.320517513253436
"160","pia",0.802253439569716
"160","mua",1.26846191396133
"160","siga",2.16470812532786
"160","mub",1.58681716308845
"160","sigb",5.39614149761512
"160","pubpar1",NA
"160","pubpar2",0.666666666666667
"160","loglike",-1.8136302587783
"161","pif",0.386616966679897
"161","pia",0.843204455371702
"161","mua",1.02600959003263
"161","siga",2.41072487893915
"161","mub",1.56531166552744
"161","sigb",5.70528059209021
"161","pubpar1",NA
"161","pubpar2",0.666666666666667
"161","loglike",-1.81324599928127
"162","pif",0.320847169402565
"162","pia",0.778797002976399
"162","mua",2.08394312980486
"162","siga",1.95903722340766
"162","mub",1.77270253577704
"162","sigb",4.96633248881931
"162","pubpar1",NA
"162","pubpar2",0.654061586684128
"162","loglike",-1.7927944108978
"163","pif",0.277300874670327
"163","pia",0.0738953872990258
"163","mua",3.51159085799361
"163","siga",5.30328380912598
"163","mub",1.60790301753466
"163","sigb",2.29507764787389
"163","pubpar1",NA
"163","pubpar2",0.655863946060207
"163","loglike",-1.79715270792452
"164","pif",0.373448270794581
"164","pia",0.866835158414579
"164","mua",0.5
"164","siga",2.60117237411239
"164","mub",3.16600311034506
"164","sigb",5.27788318223983
"164","pubpar1",NA
"164","pubpar2",0.666666666666667
"164","loglike",-1.81297895917302
"165","pif",0.436208532430909
"165","pia",0.880819121454941
"165","mua",1.34455481030325
"165","siga",2.32584858632887
"165","mub",4.91048128075987
"165","sigb",4.54956399769821
"165","pubpar1",NA
"165","pubpar2",0.661581021130006
"165","loglike",-1.81308801183673
"166","pif",0.0231214123555652
"166","pia",0.177013580721687
"166","mua",0.626233712787809
"166","siga",5.75612718571367
"166","mub",1.04534006405958
"166","sigb",2.34916124180241
"166","pubpar1",NA
"166","pubpar2",0.660660825582753
"166","loglike",-1.79055089939843
"167","pif",0.001
"167","pia",0.86657141899776
"167","mua",1.13335795539677
"167","siga",2.10720684488896
"167","mub",5.01197925278683
"167","sigb",4.00260640697267
"167","pubpar1",NA
"167","pubpar2",0.665050861772473
"167","loglike",-1.8155265990818
"168","pif",0.374540411121786
"168","pia",0.83450723383648
"168","mua",0.680660146481941
"168","siga",2.45299998965546
"168","mub",1
"168","sigb",5.68033998098467
"168","pubpar1",NA
"168","pubpar2",0.666666666666667
"168","loglike",-1.81321547512206
"169","pif",0.315091621621561
"169","pia",0.932883455148318
"169","mua",0.539917552996867
"169","siga",2.64266887841309
"169","mub",6.82096085462915
"169","sigb",4.2017736395261
"169","pubpar1",NA
"169","pubpar2",0.666666666666667
"169","loglike",-1.8125228349071
"170","pif",0.464946450583506
"170","pia",0.863753414841611
"170","mua",2.27085800944883
"170","siga",2.33069896770739
"170","mub",4.50191927033846
"170","sigb",4.72710777952442
"170","pubpar1",NA
"170","pubpar2",0.612431102405476
"170","loglike",-1.80092595052335
"171","pif",0.181845974285788
"171","pia",0.890107112995611
"171","mua",0.5
"171","siga",2.59570110023671
"171","mub",1
"171","sigb",6.62469119709552
"171","pubpar1",NA
"171","pubpar2",0.666666666666667
"171","loglike",-1.79347471058368
"172","pif",0.0576897502465517
"172","pia",0.0318585646663034
"172","mua",3.22830900256122
"172","siga",5.80327817905671
"172","mub",1
"172","sigb",2.65810023064556
"172","pubpar1",NA
"172","pubpar2",0.666666666666667
"172","loglike",-1.81299919571179
"173","pif",0.38258964125403
"173","pia",0.131492878093509
"173","mua",3.36107597142406
"173","siga",5.43779788957234
"173","mub",1.04164466929939
"173","sigb",2.45844426378609
"173","pubpar1",NA
"173","pubpar2",0.666666666666667
"173","loglike",-1.81307931787417
"174","pif",0.705994792240564
"174","pia",0.949636518127293
"174","mua",2.30442087292523
"174","siga",1.83333574916372
"174","mub",3.60769147696392
"174","sigb",4.28706639590895
"174","pubpar1",NA
"174","pubpar2",0.579600163249154
"174","loglike",-1.81388872715161
"175","pif",0.0198647182121745
"175","pia",0.846804686814713
"175","mua",0.591319092245111
"175","siga",2.37344460872291
"175","mub",1.02914964057459
"175","sigb",5.79110243223043
"175","pubpar1",NA
"175","pubpar2",0.666071849200296
"175","loglike",-1.81413923277791
"176","pif",0.345375129429651
"176","pia",0.841280615130226
"176","mua",0.760276605581547
"176","siga",2.44954442594309
"176","mub",1.13453322404978
"176","sigb",5.78649564892706
"176","pubpar1",NA
"176","pubpar2",0.666596486474841
"176","loglike",-1.8131101509364
"177","pif",0.001
"177","pia",0.99
"177","mua",0.5
"177","siga",2.76417761139207
"177","mub",10
"177","sigb",4.63985955773376
"177","pubpar1",NA
"177","pubpar2",0.666666666666667
"177","loglike",-1.8020362920973
"178","pif",0.213247809814943
"178","pia",0.168959714027107
"178","mua",1.57870875280155
"178","siga",5.57198879575281
"178","mub",1.12710564775053
"178","sigb",2.24714877547148
"178","pubpar1",NA
"178","pubpar2",0.666666666666667
"178","loglike",-1.81362564837652
"179","pif",0.307710812000819
"179","pia",0.14024281425556
"179","mua",0.5
"179","siga",6.16296467808584
"179","mub",1
"179","sigb",2.40290785924064
"179","pubpar1",NA
"179","pubpar2",0.666666666666667
"179","loglike",-1.81338445161387
"180","pif",0.406077939695034
"180","pia",0.964008741299806
"180","mua",0.712382121630575
"180","siga",2.7605217886885
"180","mub",9.70254187689059
